1,105,24;24;El activo con placa N°6105-0475, el cual corresponde a un MONITOR LED, y que consta en el Folio 011;pending
1,105,25;25;y asiento 36, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a;pending
1,105,26;26;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,105,27;27;El activo con placa N°6105-0476, el cual corresponde a un MONITOR LED, y que consta en el Folio 011;pending
1,105,28;28; y asiento 37, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a;pending
1,105,29;29;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,105,30;30;El activo con placa N°6105-0477, el cual corresponde a un MONITOR LED, y que consta en el Folio 011;pending
1,105,31;31;y asiento 38, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a;pending
1,105,32;32;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,105,33;33;El activo con placa N°6105-0478, el cual corresponde a un MONITOR LED, y que consta en el Folio 011;pending
1,105,34;34;y asiento 39, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a ;pending
1,105,35;35;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,105,36;36;El activo con placa N°6105-0439, el cual corresponde a un CPU, y que consta en el Folio 010 y asiento;pending
1,105,37;37;40, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a Talleres;pending
1,105,38;38;Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,105,39;39;El activo con placa N°6105-0440, el cual corresponde a un CPU, y que consta en el Folio 010 y asiento;pending
1,105,40;40;41, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a Talleres ;pending
1,105,41;41;Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,106,01;1;El activo con placa N°6105-0441, el cual corresponde a un CPU, y que consta en el Folio 011 y asiento;pending
1,106,02;2;02, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a Talleres ;pending
1,106,03;3;Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,106,04;4;El activo con placa N°6105-0442, el cual corresponde a un CPU, y que consta en el Folio 011 y asiento;pending
1,106,05;5;03, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a Talleres;pending
1,106,06;6;Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,106,07;7;El activo con placa N°6105-0443, el cual corresponde a un CPU, y que consta en el Folio 011 y asiento;pending
1,106,08;8;04, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a Talleres;pending
1,106,09;9;Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,106,10;10;El activo con placa N°6105-0444, el cual corresponde a un CPU, y que consta en el Folio 011 y asiento;pending
1,106,11;11;05, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a Talleres ;pending
1,106,12;12;Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,106,13;13;El activo con placa N°6105-0445, el cual corresponde a un CPU, y que consta en el Folio 011 y asiento;pending
1,106,14;14;06, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a Talleres;pending
1,106,15;15;Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,106,16;16;El activo con placa N°6105-0446, el cual corresponde a un CPU, y que consta en el Folio 011 y asiento;pending
1,106,17;17;07, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a Talleres;pending
1,106,18;18;Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,106,19;19;El activo con placa N°6105-0447, el cual corresponde a un CPU, y que consta en el Folio 011 y asiento;pending
1,106,20;20;08, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a Talleres ;pending
1,106,21;21;Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,106,22;22;El activo con placa N°6105-0448, el cual corresponde a un CPU, y que consta en el Folio 011 y asiento;pending
1,106,23;23;09, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a Talleres ;pending
1,106,24;24;Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,106,25;25;El activo con placa N°6105-0449, el cual corresponde a un CPU, y que consta en el Folio 011 y asiento;pending
1,106,26;26;10, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a Talleres;pending
1,106,27;27;Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,106,28;28;El activo con placa N°6105-0450, el cual corresponde a un CPU, y que consta en el Folio 011 y asiento;pending
1,106,29;29;11, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a Talleres ;pending
1,106,30;30;Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,106,31;31;El activo con placa N°6105-0451, el cual corresponde a un CPU, y que consta en el Folio 011 y asiento;pending
1,106,32;32;12, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a Talleres ;pending
1,106,33;33;Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,106,34;34;El activo con placa N°6105-0452, el cual corresponde a un CPU, y que consta en el Folio 011 y asiento;pending
1,106,35;35;13, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a Talleres;pending
1,106,36;36;Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,106,37;37;El activo con placa N°6105-0453, el cual corresponde a un CPU, y que consta en el Folio 011 y asiento;pending
1,106,38;38;14, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a Talleres;pending
1,106,39;39;Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,106,40;40;El activo con placa N°6105-0454, el cual corresponde a un CPU, y que consta en el Folio 011 y asiento;pending
1,106,41;41;15, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a Talleres ;pending
1,107,01;1;Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,107,02;2;El activo con placa N°6105-0455, el cual corresponde a un CPU, y que consta en el Folio 011 y asiento;pending
1,107,03;3;16, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a Talleres ;pending
1,107,04;4;Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,107,05;5;El activo con placa N°6105-0456, el cual corresponde a un CPU, y que consta en el Folio 011 y asiento;pending
1,107,06;6;17, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a Talleres ;pending
1,107,07;7;Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,107,08;8;El activo con placa N°6105-0457, el cual corresponde a un CPU, y que consta en el Folio 011 y asiento;pending
1,107,09;9;18, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a Talleres ;pending
1,107,10;10;Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,107,11;11;El activo con placa N°6105-0458, el cual corresponde a un CPU, y que consta en el Folio 011 y asiento;pending
1,107,12;12;19, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a Talleres ;pending
1,107,13;13;Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,107,14;14;El activo con placa N°6105-0489, el cual corresponde a una UPS, y que consta en el Folio 012 y ;pending
1,107,15;15;asiento 10, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a ;pending
1,107,16;16;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,107,17;17;El activo con placa N°6105-0490, el cual corresponde a una UPS, y que consta en el Folio 012 y ;pending
1,107,18;18;asiento 11, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a ;pending
1,107,19;19;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,107,20;20;El activo con placa N°6105-0491, el cual corresponde a una UPS, y que consta en el Folio 012 y ;pending
1,107,21;21;asiento 12, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a ;pending
1,107,22;22;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,107,23;23;El activo con placa N°6105-0492, el cual corresponde a una UPS, y que consta en el Folio 012 y ;pending
1,107,24;24;asiento 13, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a ;pending
1,107,25;25;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,107,26;26;El activo con placa N°6105-0493, el cual corresponde a una UPS, y que consta en el Folio 012 y;pending
1,107,27;27;asiento 14, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a ;pending
1,107,28;28;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,107,29;29;El activo con placa N°6105-0494, el cual corresponde a una UPS, y que consta en el Folio 012 y;pending
1,107,30;30;asiento 15, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a ;pending
1,107,31;31;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,107,32;32;El activo con placa N°6105-0495, el cual corresponde a una UPS, y que consta en el Folio 012 y;pending
1,107,33;33;asiento 16, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a ;pending
1,107,34;34;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,107,35;35;El activo con placa N°6105-0496, el cual corresponde a una UPS, y que consta en el Folio 012 y ;pending
1,107,36;36;asiento 17, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a ;pending
1,107,37;37;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,107,38;38;El activo con placa N°6105-0497, el cual corresponde a una UPS, y que consta en el Folio 012 y ;pending
1,107,39;39;asiento 18, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a ;pending
1,107,40;40;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,107,41;41;El activo con placa N°6105-0482, el cual corresponde a una MESA METALICA MELAMINA NEGRA y que;pending
1,108,01;1;consta en el Folio 012 y asiento 03, del tomo 1 del Libro de Inventario, fue trasladado del ;pending
1,108,02;2;Laboratorio Institucional N°4 a Talleres Exploratorios de Informática, a partir del 18 de febrero del;pending
1,108,03;3;2022…................................................................................................................................................;pending
1,108,04;4;El activo con placa N°6105-0483, el cual corresponde a una MESA METALICA MELAMINA NEGRA y que;pending
1,108,05;5;consta en el Folio 012 y asiento 04, del tomo 1 del Libro de Inventario, fue trasladado del;pending
1,108,06;6;Laboratorio Institucional N°4 a Talleres Exploratorios de Informática, a partir del 18 de febrero del ;pending
1,108,07;7;2022…................................................................................................................................................;pending
1,108,08;8;El activo con placa N°6105-0484, el cual corresponde a una MESA METALICA MELAMINA NEGRA y que;pending
1,108,09;9;consta en el Folio 012 y asiento 05, del tomo 1 del Libro de Inventario, fue trasladado del ;pending
1,108,10;10;Laboratorio Institucional N°4 a Talleres Exploratorios de Informática, a partir del 18 de febrero del ;pending
1,108,11;11;2022…...............................................................................................................................................;pending
1,108,12;12;El activo con placa N°6105-0485, el cual corresponde a una MESA METALICA MELAMINA NEGRA y que;pending
1,108,13;13;consta en el Folio 012 y asiento 06, del tomo 1 del Libro de Inventario, fue trasladado del ;pending
1,108,14;14;Laboratorio Institucional N°4 a Talleres Exploratorios de Informática, a partir del 18 de febrero del ;pending
1,108,15;15;2022…...............................................................................................................................................;pending
1,108,16;16;El activo con placa N°6105-0486, el cual corresponde a una MESA METALICA MELAMINA NEGRA y que;pending
1,108,17;17;consta en el Folio 012 y asiento 07, del tomo 1 del Libro de Inventario, fue trasladado del ;pending
1,108,18;18;Laboratorio Institucional N°4 a Talleres Exploratorios de Informática, a partir del 18 de febrero del ;pending
1,108,19;19;2022…..............................................................................................................................................;pending
1,108,20;20;El activo con placa N°6105-1332, el cual corresponde a una SILLA y que consta en el Folio 033 y ;pending
1,108,21;21;asiento 13, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a ;pending
1,108,22;22;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,108,23;23;El activo con placa N°6105-1333, el cual corresponde a una SILLA y que consta en el Folio 033 y ;pending
1,108,24;24;asiento 14, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a ;pending
1,108,25;25;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,108,26;26;El activo con placa N°6105-1334, el cual corresponde a una SILLA y que consta en el Folio 033 y ;pending
1,108,27;27;asiento 15, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a ;pending
1,108,28;28;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,108,29;29;El activo con placa N°6105-1335, el cual corresponde a una SILLA y que consta en el Folio 033 y ;pending
1,108,30;30;asiento 16, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a ;pending
1,108,31;31;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,108,32;32;El activo con placa N°6105-1336, el cual corresponde a una SILLA y que consta en el Folio 033 y ;pending
1,108,33;33;asiento 17, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a ;pending
1,108,34;34;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,108,35;35;El activo con placa N°6105-1337, el cual corresponde a una SILLA y que consta en el Folio 033 y ;pending
1,108,36;36;asiento 18, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a ;pending
1,108,37;37;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,108,38;38;El activo con placa N°6105-1338, el cual corresponde a una SILLA y que consta en el Folio 033 y;pending
1,108,39;39;asiento 19, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a ;pending
1,108,40;40;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,108,41;41;El activo con placa N°6105-1339, el cual corresponde a una SILLA y que consta en el Folio 033 y;pending
1,109,01;1;asiento 20, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a;pending
1,109,02;2;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,109,03;3;El activo con placa N°6105-1340, el cual corresponde a una SILLA y que consta en el Folio 033 y ;pending
1,109,04;4;asiento 21, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a ;pending
1,109,05;5;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,109,06;6;El activo con placa N°6105-1341, el cual corresponde a una SILLA y que consta en el Folio 033 y ;pending
1,109,07;7;asiento 22, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a ;pending
1,109,08;8;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,109,09;9;El activo con placa N°6105-1342, el cual corresponde a una SILLA y que consta en el Folio 033 y ;pending
1,109,10;10;asiento 23, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a ;pending
1,109,11;11;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,109,12;12;El activo con placa N°6105-1343, el cual corresponde a una SILLA y que consta en el Folio 033 y ;pending
1,109,13;13;asiento 24, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a ;pending
1,109,14;14;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,109,15;15;El activo con placa N°6105-1344, el cual corresponde a una SILLA y que consta en el Folio 033 y ;pending
1,109,16;16;asiento 25, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a ;pending
1,109,17;17;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,109,18;18;El activo con placa N°6105-1345, el cual corresponde a una SILLA y que consta en el Folio 033 y ;pending
1,109,19;19;asiento 26, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a ;pending
1,109,20;20;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,109,21;21;El activo con placa N°6105-1346, el cual corresponde a una SILLA y que consta en el Folio 033 y;pending
1,109,22;22;asiento 27, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a ;pending
1,109,23;23;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,109,24;24;El activo con placa N°6105-1347, el cual corresponde a una SILLA y que consta en el Folio 033 y ;pending
1,109,25;25;asiento 28, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a ;pending
1,109,26;26;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,109,27;27;El activo con placa N°6105-1348, el cual corresponde a una SILLA y que consta en el Folio 033 y ;pending
1,109,28;28;asiento 29, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a ;pending
1,109,29;29;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,109,30;30;El activo con placa N°6105-1349, el cual corresponde a una SILLA y que consta en el Folio 033 y ;pending
1,109,31;31;asiento 30, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a ;pending
1,109,32;32;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,109,33;33;El activo con placa N°6105-1350, el cual corresponde a una SILLA y que consta en el Folio 033 y ;pending
1,109,34;34;asiento 31, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a ;pending
1,109,35;35;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,109,36;36;El activo con placa N°6105-1351, el cual corresponde a una SILLA y que consta en el Folio 033 y ;pending
1,109,37;37;asiento 32, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°4 a;pending
1,109,38;38;Talleres Exploratorios de Informática, a partir del 18 de febrero del 2022.;pending
1,109,39;39;El activo con placa N°6105-0055, el cual corresponde a una UPS y que consta en el Folio 003 y asiento;pending
1,109,40;40;16, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a ;pending
1,109,41;41;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,110,01;1;El activo con placa N°6105-0056, el cual corresponde a una UPS y que consta en el Folio 003 y asiento;pending
1,110,02;2;17, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a;pending
1,110,03;3;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,110,04;4;El activo con placa N°6105-0057, el cual corresponde a una UPS y que consta en el Folio 003 y asiento;pending
1,110,05;5;18, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institcuional N°1 a;pending
1,110,06;6;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,110,07;7;El activo con placa N°6105-0058, el cual corresponde a una UPS y que consta en el Folio 003 y asiento;pending
1,110,08;8;19, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a ;pending
1,110,09;9;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,110,10;10;El activo con placa N°6105-0059, el cual corresponde a una UPS y que consta en el Folio 003 y asiento;pending
1,110,11;11;20, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a ;pending
1,110,12;12;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,110,13;13;El activo con placa N°6105-0060, el cual corresponde a una UPS y que consta en el Folio 003 y asiento;pending
1,110,14;14;21, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a ;pending
1,110,15;15;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,110,16;16;El activo con placa N°6105-0061, el cual corresponde a una UPS y que consta en el Folio 003 y asiento;pending
1,110,17;17;22, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a ;pending
1,110,18;18;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,110,19;19;El activo con placa N°6105-0062, el cual corresponde a una UPS y que consta en el Folio 003 y asiento;pending
1,110,20;20;23, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a ;pending
1,110,21;21;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,110,22;22;El activo con placa N°6105-0063, el cual corresponde a una UPS y que consta en el Folio 003 y asiento;pending
1,110,23;23;24, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a;pending
1,110,24;24;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,110,25;25;El activo con placa N°6105-0064, el cual corresponde a una UPS y que consta en el Folio 003 y asiento;pending
1,110,26;26;25, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a ;pending
1,110,27;27;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,110,28;28;El activo con placa N°6105-0065, el cual corresponde a un MONITOR LED y que consta en el Folio 003;pending
1,110,29;29;y asiento 26, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a;pending
1,110,30;30;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,110,31;31;El activo con placa N°6105-0066, el cual corresponde a un MONITOR LED y que consta en el Folio 003;pending
1,110,32;32;y asiento 27, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a;pending
1,110,33;33;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,110,34;34;El activo con placa N°6105-0067, el cual corresponde a un MONITOR LED y que consta en el Folio 003;pending
1,110,35;35;y asiento 28, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a;pending
1,110,36;36;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,110,37;37;El activo con placa N°6105-0068, el cual corresponde a un MONITOR LED y que consta en el Folio 003;pending
1,110,38;38;y asiento 29, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a;pending
1,110,39;39;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,110,40;40;El activo con placa N°6105-0069, el cual corresponde a un MONITOR LED y que consta en el Folio 003;pending
1,110,41;41;y asiento 30, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a ;pending
1,111,01;1;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,111,02;2;El activo con placa N°6105-0070, el cual corresponde a un MONITOR LED y que consta en el Folio 003;pending
1,111,03;3;y asiento 31, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a ;pending
1,111,04;4;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,111,05;5;El activo con placa N°6105-0071, el cual corresponde a un MONITOR LED y que consta en el Folio 003;pending
1,111,06;6;y asiento 32, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a;pending
1,111,07;7;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,111,08;8;El activo con placa N°6105-0072, el cual corresponde a un MONITOR LED y que consta en el Folio 003;pending
1,111,09;9;y asiento 33, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a;pending
1,111,10;10;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,111,11;11;El activo con placa N°6105-0073, el cual corresponde a un MONITOR LED y que consta en el Folio 003 ;pending
1,111,12;12;y asiento 34, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a ;pending
1,111,13;13;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,111,14;14;El activo con placa N°6105-0074, el cual corresponde a un MONITOR LED y que consta en el Folio 003 ;pending
1,111,15;15;y asiento 35, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a ;pending
1,111,16;16;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,111,17;17;El activo con placa N°6105-0075, el cual corresponde a un MONITOR LED y que consta en el Folio 003;pending
1,111,18;18;y asiento 36, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a ;pending
1,111,19;19;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,111,20;20;El activo con placa N°6105-0076, el cual corresponde a un MONITOR LED y que consta en el Folio 003 ;pending
1,111,21;21;y asiento 37, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a;pending
1,111,22;22;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,111,23;23;El activo con placa N°6105-0077, el cual corresponde a un MONITOR LED y que consta en el Folio 003;pending
1,111,24;24;y asiento 38, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a ;pending
1,111,25;25;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,111,26;26;El activo con placa N°6105-0078, el cual corresponde a un MONITOR LED y que consta en el Folio 003;pending
1,111,27;27;y asiento 39, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a ;pending
1,111,28;28;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,111,29;29;El activo con placa N°6105-0079, el cual corresponde a un MONITOR LED y que consta en el Folio 003;pending
1,111,30;30;y asiento 40, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a ;pending
1,111,31;31;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,111,32;32;El activo con placa N°6105-0080, el cual corresponde a un MONITOR LED y que consta en el Folio 003 ;pending
1,111,33;33;y asiento 41, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a ;pending
1,111,34;34;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,111,35;35;El activo con placa N°6105-0081, el cual corresponde a un CPU y que consta en el Folio 004 y asiento;pending
1,111,36;36;02, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a ;pending
1,111,37;37;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,111,38;38;El activo con placa N°6105-0082, el cual corresponde a un CPU y que consta en el Folio 004 y asiento ;pending
1,111,39;39;03, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a Laboratorio;pending
1,111,40;40;Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,111,41;41;El activo con placa N°6105-0083, el cual corresponde a un CPU y que consta en el Folio 004 y asiento;pending
1,112,01;1;04, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a ;pending
1,112,02;2;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,112,03;3;El activo con placa N°6105-0084, el cual corresponde a un CPU y que consta en el Folio 004 y asiento;pending
1,112,04;4;05, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a ;pending
1,112,05;5;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,112,06;6;El activo con placa N°6105-0085, el cual corresponde a un CPU y que consta en el Folio 004 y asiento;pending
1,112,07;7;06, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a ;pending
1,112,08;8;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
1,112,09;9;El activo con placa N°6105-0086, el cual corresponde a un CPU y que consta en el Folio 004 y asiento;pending
1,112,10;10;07, del tomo 1 del Libro de Inventario, fue trasladado del Laboratorio Institucional N°1 a ;pending
1,112,11;11;Laboratorio Institucional N°6, a partir del 04 de noviembre del 2022.;pending
